TRAIN,gs://dominoes/IMG_20200124_224843-2020-01-25T03:57:05.971Z.jpg,0_0,0.072164945,0.10534351,0.29667813,0.10534351,0.29667813,0.22900763,0.072164945,0.22900763
TRAIN,gs://dominoes/IMG_20200124_224843-2020-01-25T03:57:05.971Z.jpg,0_1,0.47193587,0.3114504,0.6827033,0.3114504,0.6827033,0.4946565,0.47193587,0.4946565
TRAIN,gs://dominoes/IMG_20200124_224843-2020-01-25T03:57:05.971Z.jpg,0_2,0.29553264,0.11755725,0.49369988,0.11755725,0.49369988,0.2351145,0.29553264,0.2351145
TRAIN,gs://dominoes/IMG_20200124_224843-2020-01-25T03:57:05.971Z.jpg,0_4,0.51431847,0.1389313,0.71363115,0.1389313,0.71363115,0.27175573,0.51431847,0.27175573
TRAIN,gs://dominoes/IMG_20200124_224843-2020-01-25T03:57:05.971Z.jpg,0_6,0.71477664,0.15725191,0.9221077,0.15725191,0.9221077,0.27633587,0.71477664,0.27633587
TRAIN,gs://dominoes/IMG_20200124_224843-2020-01-25T03:57:05.971Z.jpg,0_8,0.4100802,0.58473283,0.64833903,0.58473283,0.64833903,0.7496183,0.4100802,0.7496183
TRAIN,gs://dominoes/IMG_20200124_224843-2020-01-25T03:57:05.971Z.jpg,0_9,0.15120275,0.39541984,0.371134,0.39541984,0.371134,0.53282446,0.15120275,0.53282446
TRAIN,gs://dominoes/IMG_20200124_224848-2020-01-25T03:57:05.971Z.jpg,0_0,0.085910656,0.20458016,0.2932417,0.20458016,0.2932417,0.340458,0.085910656,0.340458
TRAIN,gs://dominoes/IMG_20200124_224848-2020-01-25T03:57:05.971Z.jpg,0_1,0.45819014,0.3816794,0.6930126,0.3816794,0.6930126,0.540458,0.45819014,0.540458
TRAIN,gs://dominoes/IMG_20200124_224848-2020-01-25T03:57:05.971Z.jpg,0_2,0.29209623,0.2167939,0.48682705,0.2167939,0.48682705,0.35267174,0.29209623,0.35267174
TRAIN,gs://dominoes/IMG_20200124_224848-2020-01-25T03:57:05.971Z.jpg,0_4,0.5063001,0.23358779,0.7101947,0.23358779,0.7101947,0.3832061,0.5063001,0.3832061
TRAIN,gs://dominoes/IMG_20200124_224848-2020-01-25T03:57:05.971Z.jpg,0_6,0.7182131,0.25496182,0.93356246,0.25496182,0.93356246,0.3908397,0.7182131,0.3908397
TRAIN,gs://dominoes/IMG_20200124_224848-2020-01-25T03:57:05.971Z.jpg,0_8,0.35280642,0.58625954,0.6471936,0.58625954,0.6471936,0.7725191,0.35280642,0.7725191
TRAIN,gs://dominoes/IMG_20200124_224848-2020-01-25T03:57:05.971Z.jpg,0_9,0.06872852,0.42137405,0.33104238,0.42137405,0.33104238,0.55419844,0.06872852,0.55419844
TRAIN,gs://dominoes/IMG_20200124_224917-2020-01-25T03:57:05.971Z.jpg,0_3,0.030927835,0.19694656,0.34822452,0.19694656,0.34822452,0.58473283,0.030927835,0.58473283
TRAIN,gs://dominoes/IMG_20200124_224917-2020-01-25T03:57:05.971Z.jpg,0_6,0.37457046,0.42442748,0.69644904,0.42442748,0.69644904,0.73282444,0.37457046,0.73282444
TRAIN,gs://dominoes/IMG_20200124_224917-2020-01-25T03:57:05.971Z.jpg,0_7,0.62084764,0.2167939,0.9404353,0.2167939,0.9404353,0.5618321,0.62084764,0.5618321
VALIDATION,gs://dominoes/IMG_20200124_224929-2020-01-25T03:57:05.971Z.jpg,0_1,0.24513173,0.19541985,0.49026346,0.19541985,0.49026346,0.38625956,0.24513173,0.38625956
VALIDATION,gs://dominoes/IMG_20200124_224929-2020-01-25T03:57:05.971Z.jpg,0_6,0.44215348,0.2946565,0.7021764,0.2946565,0.7021764,0.49618322,0.44215348,0.49618322
VALIDATION,gs://dominoes/IMG_20200124_224929-2020-01-25T03:57:05.971Z.jpg,0_7,0.7262314,0.26259542,0.99656355,0.26259542,0.99656355,0.43053436,0.7262314,0.43053436
VALIDATION,gs://dominoes/IMG_20200124_224929-2020-01-25T03:57:05.971Z.jpg,0_9,0.0011454754,0.38778627,0.3207331,0.38778627,0.3207331,0.61221373,0.0011454754,0.61221373
TRAIN,gs://dominoes/IMG_20200124_224932-2020-01-25T03:57:05.971Z.jpg,0_1,0.2703322,0.33587787,0.4833906,0.33587787,0.4833906,0.4854962,0.2703322,0.4854962
TRAIN,gs://dominoes/IMG_20200124_224932-2020-01-25T03:57:05.971Z.jpg,0_6,0.43413517,0.39694658,0.6609393,0.39694658,0.6609393,0.56030536,0.43413517,0.56030536
TRAIN,gs://dominoes/IMG_20200124_224932-2020-01-25T03:57:05.971Z.jpg,0_7,0.6930126,0.37099236,0.932417,0.37099236,0.932417,0.540458,0.6930126,0.540458
TRAIN,gs://dominoes/IMG_20200124_224932-2020-01-25T03:57:05.971Z.jpg,0_9,0.026345933,0.4335878,0.3161512,0.4335878,0.3161512,0.6366412,0.026345933,0.6366412
TRAIN,gs://dominoes/IMG_20200124_224953-2020-01-25T03:57:05.971Z.jpg,0_1,0.744559,0.38931298,0.9129439,0.38931298,0.9129439,0.4946565,0.744559,0.4946565
TRAIN,gs://dominoes/IMG_20200124_224953-2020-01-25T03:57:05.971Z.jpg,0_3,0.5441008,0.37862596,0.70561284,0.37862596,0.70561284,0.49007633,0.5441008,0.49007633
TRAIN,gs://dominoes/IMG_20200124_224953-2020-01-25T03:57:05.971Z.jpg,0_4,0.28178695,0.3832061,0.4604811,0.3832061,0.4604811,0.49923664,0.28178695,0.49923664
TRAIN,gs://dominoes/IMG_20200124_224953-2020-01-25T03:57:05.971Z.jpg,0_5,0.39633447,0.52824426,0.6254296,0.52824426,0.6254296,0.680916,0.39633447,0.680916
TRAIN,gs://dominoes/IMG_20200124_224953-2020-01-25T03:57:05.971Z.jpg,0_6,0.033218786,0.3832061,0.2325315,0.3832061,0.2325315,0.5053435,0.033218786,0.5053435
TRAIN,gs://dominoes/IMG_20200124_224953-2020-01-25T03:57:05.971Z.jpg,0_7,0.6930126,0.50076336,0.91752577,0.50076336,0.91752577,0.6503817,0.6930126,0.6503817
TRAIN,gs://dominoes/IMG_20200124_224953-2020-01-25T03:57:05.971Z.jpg,0_9,0.060710195,0.5648855,0.34249714,0.5648855,0.34249714,0.73282444,0.060710195,0.73282444
TRAIN,gs://dominoes/IMG_20200124_225009-2020-01-25T03:57:05.971Z.jpg,0_1,0.69644904,0.3465649,0.9243986,0.3465649,0.9243986,0.45954198,0.69644904,0.45954198
TRAIN,gs://dominoes/IMG_20200124_225009-2020-01-25T03:57:05.971Z.jpg,0_3,0.07331043,0.37099236,0.3081329,0.37099236,0.3081329,0.4870229,0.07331043,0.4870229
TRAIN,gs://dominoes/IMG_20200124_225009-2020-01-25T03:57:05.971Z.jpg,0_4,0.44215348,0.3908397,0.6517755,0.3908397,0.6517755,0.5068702,0.44215348,0.5068702
TRAIN,gs://dominoes/IMG_20200124_225009-2020-01-25T03:57:05.971Z.jpg,0_6,0.27720505,0.15877862,0.46391752,0.15877862,0.46391752,0.2870229,0.27720505,0.2870229
TRAIN,gs://dominoes/IMG_20200124_225009-2020-01-25T03:57:05.971Z.jpg,0_8,0.57617414,0.1923664,0.7674685,0.1923664,0.7674685,0.31450382,0.57617414,0.31450382
VALIDATION,gs://dominoes/IMG_20200124_225017-2020-01-25T03:57:05.971Z.jpg,0_1,0.6941581,0.40458015,0.9232532,0.40458015,0.9232532,0.5664122,0.6941581,0.5664122
VALIDATION,gs://dominoes/IMG_20200124_225017-2020-01-25T03:57:05.971Z.jpg,0_3,0.020618556,0.3832061,0.2600229,0.3832061,0.2600229,0.53435117,0.020618556,0.53435117
VALIDATION,gs://dominoes/IMG_20200124_225017-2020-01-25T03:57:05.971Z.jpg,0_4,0.4089347,0.41679388,0.63688433,0.41679388,0.63688433,0.5755725,0.4089347,0.5755725
VALIDATION,gs://dominoes/IMG_20200124_225017-2020-01-25T03:57:05.971Z.jpg,0_6,0.2657503,0.30076337,0.44558993,0.30076337,0.44558993,0.42442748,0.2657503,0.42442748
VALIDATION,gs://dominoes/IMG_20200124_225017-2020-01-25T03:57:05.971Z.jpg,0_8,0.5635739,0.32671756,0.7491409,0.32671756,0.7491409,0.45801526,0.5635739,0.45801526
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_0,0.13745704,0.36793894,0.29553264,0.36793894,0.29553264,0.46259543,0.13745704,0.46259543
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_1,0.47651777,0.31908396,0.6139748,0.31908396,0.6139748,0.42137405,0.47651777,0.42137405
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_2,0.3161512,0.33740458,0.4604811,0.33740458,0.4604811,0.4351145,0.3161512,0.4351145
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_3,0.6918671,0.3923664,0.85223365,0.3923664,0.85223365,0.49618322,0.6918671,0.49618322
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_4,0.46277204,0.40305343,0.6082474,0.40305343,0.6082474,0.4946565,0.46277204,0.4946565
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_5,0.68728524,0.32519084,0.8270332,0.32519084,0.8270332,0.42442748,0.68728524,0.42442748
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_6,0.47766322,0.47480917,0.6403207,0.47480917,0.6403207,0.58778626,0.47766322,0.58778626
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_7,0.768614,0.5053435,0.96219933,0.5053435,0.96219933,0.62900764,0.768614,0.62900764
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_8,0.122565866,0.45496184,0.2932417,0.45496184,0.2932417,0.55267173,0.122565866,0.55267173
TRAIN,gs://dominoes/IMG_20200124_232121-2020-01-25T04:35:05.574Z.jpg,0_9,0.20045818,0.50229007,0.3814433,0.50229007,0.3814433,0.6213741,0.20045818,0.6213741
TRAIN,gs://dominoes/IMG_20200124_232125-2020-01-25T04:35:05.574Z.jpg,0_0,0.124856815,0.2610687,0.28178695,0.2610687,0.28178695,0.36335877,0.124856815,0.36335877
TRAIN,gs://dominoes/IMG_20200124_232125-2020-01-25T04:35:05.574Z.jpg,0_1,0.45819014,0.20763358,0.5899198,0.20763358,0.5899198,0.2977099,0.45819014,0.2977099
TRAIN,gs://dominoes/IMG_20200124_232125-2020-01-25T04:35:05.574Z.jpg,0_2,0.30011454,0.21832061,0.43986255,0.21832061,0.43986255,0.31450382,0.30011454,0.31450382
TRAIN,gs://dominoes/IMG_20200124_232125-2020-01-25T04:35:05.574Z.jpg,0_3,0.6586483,0.3053435,0.8109966,0.3053435,0.8109966,0.3984733,0.6586483,0.3984733
TRAIN,gs://dominoes/IMG_20200124_232125-2020-01-25T04:35:05.574Z.jpg,0_6,0.45819014,0.4,0.6082474,0.4,0.6082474,0.4946565,0.45819014,0.4946565
TRAIN,gs://dominoes/IMG_20200124_232125-2020-01-25T04:35:05.574Z.jpg,0_7,0.72394043,0.4427481,0.89347076,0.4427481,0.89347076,0.54198474,0.72394043,0.54198474
TRAIN,gs://dominoes/IMG_20200124_232125-2020-01-25T04:35:05.574Z.jpg,0_8,0.11569301,0.34961832,0.2749141,0.34961832,0.2749141,0.44885495,0.11569301,0.44885495
TRAIN,gs://dominoes/IMG_20200124_232125-2020-01-25T04:35:05.574Z.jpg,0_9,0.19931272,0.4183206,0.36540663,0.4183206,0.36540663,0.52519083,0.19931272,0.52519083
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_0,0.08132875,0.2519084,0.23825888,0.2519084,0.23825888,0.36183205,0.08132875,0.36183205
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_1,0.46277204,0.24732825,0.604811,0.24732825,0.604811,0.34961832,0.46277204,0.34961832
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_2,0.26231387,0.22900763,0.4054983,0.22900763,0.4054983,0.33587787,0.26231387,0.33587787
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_3,0.6517755,0.3740458,0.8190149,0.3740458,0.8190149,0.48854962,0.6517755,0.48854962
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_4,0.41695303,0.33587787,0.5715922,0.33587787,0.5715922,0.4519084,0.41695303,0.4519084
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_5,0.6563574,0.259542,0.80641466,0.259542,0.80641466,0.36335877,0.6563574,0.36335877
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_6,0.44902635,0.50992364,0.63459337,0.50992364,0.63459337,0.63206106,0.44902635,0.63206106
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_7,0.7262314,0.5083969,0.9243986,0.5083969,0.9243986,0.63206106,0.7262314,0.63206106
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_8,0.09163803,0.3572519,0.2703322,0.3572519,0.2703322,0.4687023,0.09163803,0.4687023
TRAIN,gs://dominoes/IMG_20200124_232142-2020-01-25T04:35:05.574Z.jpg,0_9,0.13402061,0.5038168,0.32760596,0.5038168,0.32760596,0.6229008,0.13402061,0.6229008
VALIDATION,gs://dominoes/IMG_20200124_232204-2020-01-25T04:35:05.574Z.jpg,1_4,0.2691867,0.29007635,0.80756015,0.29007635,0.80756015,0.6381679,0.2691867,0.6381679
TRAIN,gs://dominoes/IMG_20200124_232209-2020-01-25T04:35:05.574Z.jpg,1_4,0.19148937,0.22362205,0.6761229,0.22362205,0.6761229,0.7574803,0.19148937,0.7574803
TRAIN,gs://dominoes/IMG_20200124_232212-2020-01-25T04:35:05.574Z.jpg,1_4,0.35624284,0.18778627,0.6643757,0.18778627,0.6643757,0.68396944,0.35624284,0.68396944
TRAIN,gs://dominoes/IMG_20200124_232219-2020-01-25T04:35:05.574Z.jpg,1_4,0.32187858,0.29312977,0.8132875,0.29312977,0.8132875,0.6503817,0.32187858,0.6503817
TRAIN,gs://dominoes/IMG_20200124_232222-2020-01-25T04:35:05.574Z.jpg,1_4,0.3631157,0.2167939,0.74112254,0.2167939,0.74112254,0.62900764,0.3631157,0.62900764
TRAIN,gs://dominoes/IMG_20200124_232225-2020-01-25T04:35:05.574Z.jpg,1_4,0.38717067,0.1923664,0.7090493,0.1923664,0.7090493,0.6931298,0.38717067,0.6931298
TRAIN,gs://dominoes/IMG_20200124_232230-2020-01-25T04:35:05.574Z.jpg,1_4,0.23482245,0.19389313,0.7628866,0.19389313,0.7628866,0.5038168,0.23482245,0.5038168
TRAIN,gs://dominoes/IMG_20200124_232233-2020-01-25T04:35:05.574Z.jpg,1_4,0.29553264,0.32824427,0.7617411,0.32824427,0.7617411,0.63969463,0.29553264,0.63969463
TRAIN,gs://dominoes/IMG_20200124_232235-2020-01-25T04:35:05.574Z.jpg,1_4,0.3722795,0.27633587,0.7101947,0.27633587,0.7101947,0.49923664,0.3722795,0.49923664
TRAIN,gs://dominoes/IMG_20200124_232238-2020-01-25T04:35:05.574Z.jpg,1_4,0.37800688,0.31603053,0.7010309,0.31603053,0.7010309,0.50229007,0.37800688,0.50229007
VALIDATION,gs://dominoes/IMG_20200124_232250-2020-01-25T04:35:05.574Z.jpg,1_1,0.29667813,0.32519084,0.7754868,0.32519084,0.7754868,0.6519084,0.29667813,0.6519084
TRAIN,gs://dominoes/IMG_20200124_232252-2020-01-25T04:35:05.574Z.jpg,1_1,0.34593356,0.4427481,0.77319586,0.4427481,0.77319586,0.7389313,0.34593356,0.7389313
TEST,gs://dominoes/IMG_20200124_232255-2020-01-25T04:35:05.574Z.jpg,1_1,0.26804122,0.38015267,0.84306985,0.38015267,0.84306985,0.7206107,0.26804122,0.7206107
TRAIN,gs://dominoes/IMG_20200124_232257-2020-01-25T04:35:05.574Z.jpg,1_1,0.28178695,0.43053436,0.8132875,0.43053436,0.8132875,0.7129771,0.28178695,0.7129771
TRAIN,gs://dominoes/IMG_20200124_232300-2020-01-25T04:35:05.574Z.jpg,1_1,0.28751433,0.30839694,0.73997706,0.30839694,0.73997706,0.71603054,0.28751433,0.71603054
TRAIN,gs://dominoes/IMG_20200124_232302-2020-01-25T04:35:05.574Z.jpg,1_1,0.3127148,0.3465649,0.7262314,0.3465649,0.7262314,0.7526718,0.3127148,0.7526718
TRAIN,gs://dominoes/IMG_20200124_232305-2020-01-25T04:35:05.574Z.jpg,1_1,0.38946164,0.3389313,0.7170676,0.3389313,0.7170676,0.76030535,0.38946164,0.76030535
TRAIN,gs://dominoes/IMG_20200124_232309-2020-01-25T04:35:05.574Z.jpg,1_1,0.43871707,0.22748092,0.7159221,0.22748092,0.7159221,0.6870229,0.43871707,0.6870229
TEST,gs://dominoes/IMG_20200124_232313-2020-01-25T04:35:05.574Z.jpg,1_1,0.39289805,0.21221374,0.8327606,0.21221374,0.8327606,0.70076334,0.39289805,0.70076334
TRAIN,gs://dominoes/IMG_20200124_232319-2020-01-25T04:35:05.574Z.jpg,1_1,0.3539519,0.18015267,0.6975945,0.18015267,0.6975945,0.340458,0.3539519,0.340458
TRAIN,gs://dominoes/IMG_20200124_232322-2020-01-25T04:35:05.574Z.jpg,1_1,0.38258877,0.22900763,0.7537228,0.22900763,0.7537228,0.40610686,0.38258877,0.40610686
TRAIN,gs://dominoes/IMG_20200124_232324-2020-01-25T04:35:05.574Z.jpg,1_1,0.33791524,0.27480915,0.75715923,0.27480915,0.75715923,0.4870229,0.33791524,0.4870229
TRAIN,gs://dominoes/IMG_20200124_232328-2020-01-25T04:35:05.574Z.jpg,1_1,0.33676976,0.28854963,0.7777778,0.28854963,0.7777778,0.5480916,0.33676976,0.5480916
TRAIN,gs://dominoes/IMG_20200124_232330-2020-01-25T04:35:05.574Z.jpg,1_1,0.3298969,0.2946565,0.74112254,0.2946565,0.74112254,0.56030536,0.3298969,0.56030536
TRAIN,gs://dominoes/IMG_20200124_232333-2020-01-25T04:35:05.574Z.jpg,1_1,0.34822452,0.29007635,0.7514318,0.29007635,0.7514318,0.55725193,0.34822452,0.55725193
TRAIN,gs://dominoes/IMG_20200124_232401-2020-01-25T04:35:05.574Z.jpg,1_1,0.42611682,0.42900762,0.65292096,0.42900762,0.65292096,0.5389313,0.42611682,0.5389313
TRAIN,gs://dominoes/IMG_20200124_232401-2020-01-25T04:35:05.574Z.jpg,1_5,0.23482245,0.0961832,0.4329897,0.0961832,0.4329897,0.30076337,0.23482245,0.30076337
TRAIN,gs://dominoes/IMG_20200124_232411-2020-01-25T04:35:05.574Z.jpg,1_5,0.21534938,0.25038168,0.8224513,0.25038168,0.8224513,0.6366412,0.21534938,0.6366412
VALIDATION,gs://dominoes/IMG_20200124_232414-2020-01-25T04:35:05.574Z.jpg,1_5,0.21993127,0.24732825,0.8453608,0.24732825,0.8453608,0.5816794,0.21993127,0.5816794
VALIDATION,gs://dominoes/IMG_20200124_232416-2020-01-25T04:35:05.574Z.jpg,1_5,0.28522336,0.2961832,0.8453608,0.2961832,0.8453608,0.5801527,0.28522336,0.5801527
TRAIN,gs://dominoes/IMG_20200124_232421-2020-01-25T04:35:05.574Z.jpg,1_5,0.28064147,0.16946565,0.6930126,0.16946565,0.6930126,0.578626,0.28064147,0.578626
TRAIN,gs://dominoes/IMG_20200124_232424-2020-01-25T04:35:05.574Z.jpg,1_5,0.40091637,0.20763358,0.7353952,0.20763358,0.7353952,0.6961832,0.40091637,0.6961832
TRAIN,gs://dominoes/IMG_20200124_232428-2020-01-25T04:35:05.574Z.jpg,1_5,0.32646048,0.17862596,0.75715923,0.17862596,0.75715923,0.70076334,0.32646048,0.70076334
TRAIN,gs://dominoes/IMG_20200124_232431-2020-01-25T04:35:05.574Z.jpg,1_5,0.30927834,0.27938932,0.6082474,0.27938932,0.6082474,0.83053434,0.30927834,0.83053434
TRAIN,gs://dominoes/IMG_20200124_232439-2020-01-25T04:35:05.574Z.jpg,1_5,0.255441,0.09465649,0.83046967,0.09465649,0.83046967,0.4351145,0.255441,0.4351145
TRAIN,gs://dominoes/IMG_20200124_232441-2020-01-25T04:35:05.574Z.jpg,1_5,0.28064147,0.18320611,0.742268,0.18320611,0.742268,0.4519084,0.28064147,0.4519084
TRAIN,gs://dominoes/IMG_20200124_232444-2020-01-25T04:35:05.574Z.jpg,1_5,0.28751433,0.19541985,0.7766323,0.19541985,0.7766323,0.46259543,0.28751433,0.46259543
